chrom	pos	strand	cil1	ml1	ciu1	pval1	fdr1	cil2	ml2	ciu2	pval2	fdr2	overshoot	5hmC	cil_diff	ml_diff	ciu_diff	pval_diff	fdr_diff	est_mindiff
chr1	133146	-	-0.039594	0.078667	0.193635	0.192031	0.237424	-0.213915	-0.103206	0.007854	0.069536	0.091164	0	0	0.021667	0.181873	0.342079	0.027418	0.044178	0.021667
chr1	133166	-	-0.045162	0.074415	0.191402	0.221563	0.269928	-0.046482	0.067307	0.180779	0.245821	0.296230	0	0	-0.156351	0.007107	0.170566	0.931954	0.948653	0.000000
chr1	133181	-	-0.047909	0.050041	0.146546	0.310500	0.368834	0.050788	0.138889	0.230895	0.002757	0.004032	0	2	-0.219801	-0.088848	0.042105	0.179632	0.241217	0.000000
chr1	133218	-	0.064429	0.153633	0.241746	0.001080	0.001835	-0.186859	-0.100061	-0.012496	0.025650	0.035247	2	1	0.129521	0.253694	0.377868	0.000076	0.000174	0.129521
chr1	133278	-	-0.145996	-0.034176	0.079013	0.550580	0.610466	-0.150250	-0.043048	0.067856	0.443185	0.498583	0	0	-0.147413	0.008872	0.165156	0.911269	0.933700	0.000000
chr1	133365	-	-0.103453	-0.009497	0.084430	0.838303	0.866044	-0.058781	0.022513	0.106154	0.585689	0.634602	0	0	-0.154670	-0.032010	0.090649	0.607337	0.675646	0.000000
chr1	133392	-	-0.186875	-0.086909	0.010562	0.081229	0.108486	-0.170747	-0.075861	0.021002	0.125629	0.158464	0	0	-0.148188	-0.011048	0.126092	0.874134	0.905871	0.000000
chr1	133425	-	-0.235861	-0.117553	-0.000473	0.048970	0.067713	-0.074130	0.026145	0.127002	0.609513	0.654032	1	0	-0.296511	-0.143698	0.009116	0.067806	0.098600	0.000000
chr1	133434	-	-0.152932	-0.013002	0.123671	0.853546	0.879972	-0.031127	0.087506	0.205744	0.148368	0.186205	0	0	-0.280381	-0.100507	0.079366	0.277793	0.353974	0.000000
chr1	134999	+	-0.041429	0.086753	0.214434	0.184469	0.228925	0.019923	0.135272	0.254114	0.020726	0.028559	0	2	-0.220944	-0.048519	0.123907	0.581430	0.657813	0.000000
chr1	135028	+	-0.064220	0.042815	0.150402	0.430767	0.494071	-0.058554	0.047404	0.157229	0.382057	0.438203	0	0	-0.156288	-0.004589	0.147110	0.952560	0.966099	0.000000
chr1	135031	+	-0.156890	-0.028284	0.100970	0.667170	0.719766	-0.097353	0.036364	0.171261	0.596302	0.643311	0	0	-0.250822	-0.064648	0.121527	0.496685	0.580337	0.000000
chr1	135150	+	-0.249018	-0.112128	0.018712	0.092771	0.122266	-0.208839	-0.104391	-0.004162	0.048862	0.065785	2	0	-0.168734	-0.007737	0.153259	0.926888	0.944858	0.000000
chr1	135161	+	-0.131555	-0.026786	0.070436	0.578368	0.637034	-0.167287	-0.068323	0.025891	0.156016	0.195313	0	0	-0.094719	0.041537	0.177794	0.541047	0.621271	0.000000
chr1	135172	+	-0.101290	0.021630	0.140999	0.722430	0.766144	-0.294748	-0.173218	-0.051968	0.006358	0.009073	2	0	0.024470	0.194849	0.365227	0.026069	0.042277	0.024470
chr1	135178	+	-0.012129	0.082417	0.182906	0.092702	0.122266	-0.186346	-0.074042	0.039710	0.201289	0.247645	0	0	0.010640	0.156459	0.302279	0.036350	0.057458	0.010640
chr1	135190	+	-0.040234	0.052914	0.147189	0.260220	0.313205	-0.137407	-0.033383	0.071348	0.526533	0.579941	0	0	-0.051534	0.086297	0.224128	0.218512	0.285724	0.000000
chr1	135202	+	-0.130816	-0.023989	0.081242	0.653883	0.708491	-0.073508	0.004308	0.082860	0.912418	0.931058	0	0	-0.153397	-0.028296	0.096804	0.669679	0.727184	0.000000
chr1	135207	+	0.006294	0.080821	0.160026	0.037709	0.053208	-0.059778	0.011687	0.083297	0.744671	0.782257	0	1	-0.034466	0.069134	0.172735	0.185342	0.247205	0.000000
chr1	135217	+	0.030793	0.135815	0.243266	0.013940	0.021005	-0.175479	-0.088083	-0.004951	0.039637	0.053604	2	1	0.091929	0.223898	0.355866	0.001128	0.002239	0.091929
chr1	135232	+	0.019123	0.143934	0.266116	0.026484	0.038178	-0.242557	-0.129808	-0.015184	0.027708	0.037918	2	1	0.106794	0.273742	0.440691	0.001598	0.003105	0.106794
chr1	135281	+	0.033175	0.130485	0.233608	0.015493	0.023164	-0.228015	-0.136036	-0.048757	0.003525	0.005104	2	1	0.134706	0.266521	0.398336	0.000104	0.000236	0.134706
chr1	136076	-	-0.051356	0.029799	0.116063	0.458875	0.520927	-0.056751	0.036844	0.133113	0.439260	0.495283	0	0	-0.130716	-0.007045	0.116627	0.910487	0.933700	0.000000
chr1	136473	+	0.050624	0.169358	0.292423	0.004124	0.006581	-0.058406	0.050339	0.159651	0.365136	0.420243	0	1	-0.043125	0.119019	0.281163	0.150672	0.205349	0.000000
chr1	136520	+	0.010532	0.110222	0.215907	0.028876	0.041507	-0.149378	-0.039216	0.072287	0.490098	0.545220	0	1	-0.001072	0.149438	0.299947	0.050762	0.076372	0.000000
chr1	136522	+	0.019615	0.113636	0.215827	0.016122	0.024039	-0.171951	-0.069707	0.034046	0.187992	0.231571	0	1	0.041496	0.183344	0.325191	0.010384	0.017979	0.041496
chr1	136523	-	-0.117727	-0.011111	0.099863	0.836452	0.865490	0.028305	0.172487	0.310764	0.020405	0.028155	0	2	-0.354724	-0.183598	-0.012472	0.045347	0.069480	-0.012472
chr1	136534	+	-0.132178	-0.022812	0.088590	0.684649	0.733867	-0.196348	-0.085638	0.026693	0.135396	0.170568	0	0	-0.093927	0.062827	0.219580	0.431636	0.517652	0.000000
chr1	136571	+	0.027563	0.135428	0.244292	0.014034	0.021083	-0.144120	-0.037823	0.069852	0.489979	0.545220	0	1	0.021035	0.173251	0.325468	0.025805	0.041917	0.021035
chr1	136583	+	-0.133929	-0.015169	0.105152	0.803741	0.839058	-0.110322	0.005952	0.123620	0.920690	0.938540	0	0	-0.188404	-0.021120	0.146163	0.804676	0.851558	0.000000
chr1	136618	+	-0.058429	0.048586	0.162256	0.376547	0.438939	-0.137262	-0.021421	0.095586	0.719523	0.758231	0	0	-0.090064	0.070007	0.230079	0.390290	0.477234	0.000000
chr1	136619	-	-0.035056	0.112260	0.258432	0.135697	0.172251	-0.039678	0.095652	0.228280	0.166224	0.206283	0	0	-0.181316	0.016607	0.214530	0.869862	0.903318	0.000000
chr1	136620	+	-0.036346	0.076525	0.191946	0.183738	0.228301	-0.175318	-0.064214	0.048899	0.265632	0.317424	0	0	-0.019296	0.140739	0.300774	0.084564	0.120927	0.000000
chr1	136632	+	-0.026383	0.103079	0.233134	0.118409	0.153028	-0.111783	0.018137	0.147830	0.785079	0.819534	0	0	-0.098830	0.084942	0.268714	0.365153	0.449801	0.000000
chr1	136667	+	-0.085932	0.012535	0.112704	0.803474	0.839058	-0.071675	0.032856	0.137123	0.538469	0.589191	0	0	-0.164178	-0.020320	0.123537	0.782215	0.829546	0.000000
chr1	136669	+	0.011632	0.116645	0.222174	0.029113	0.041788	-0.073447	0.026767	0.126758	0.601136	0.647826	0	1	-0.055324	0.089877	0.235079	0.225464	0.294045	0.000000
chr1	136681	+	0.105142	0.206439	0.307490	0.000060	0.000116	-0.072103	0.021273	0.114504	0.655658	0.698297	0	1	0.047856	0.185167	0.322478	0.008399	0.014746	0.047856
chr1	136716	+	-0.023374	0.061160	0.147755	0.155757	0.196218	-0.103368	-0.022153	0.059242	0.593986	0.641610	0	0	-0.034589	0.083313	0.201215	0.165368	0.223804	0.000000
chr1	136717	-	-0.141138	0.002490	0.147535	0.972918	0.977812	-0.070862	0.069892	0.208688	0.330778	0.385587	0	0	-0.268298	-0.067402	0.133494	0.511713	0.593729	0.000000
chr1	136718	+	-0.059811	0.029016	0.119168	0.523903	0.586091	-0.070594	0.008699	0.087912	0.829929	0.860062	0	0	-0.098417	0.020317	0.139052	0.739207	0.788119	0.000000
chr1	136719	-	-0.265074	-0.117180	0.034160	0.129921	0.165549	-0.120453	0.024178	0.168019	0.743886	0.782255	0	0	-0.349266	-0.141358	0.066550	0.184727	0.246714	0.000000
chr1	136730	+	0.060202	0.158057	0.256577	0.001447	0.002410	-0.075410	0.012000	0.099172	0.787990	0.821444	0	1	0.015495	0.146057	0.276620	0.029083	0.046711	0.015495
chr1	136766	+	-0.063843	0.019608	0.105173	0.647642	0.702492	-0.052313	0.028003	0.108183	0.494655	0.549067	0	0	-0.124797	-0.008396	0.108006	0.887794	0.916826	0.000000
chr1	136778	+	-0.003678	0.078097	0.162795	0.059738	0.081195	-0.117012	-0.038654	0.040184	0.336471	0.391765	0	0	0.002481	0.116751	0.231020	0.044324	0.068438	0.002481
chr1	136797	+	0.031771	0.119501	0.206999	0.007482	0.011697	-0.046048	0.028409	0.102663	0.454746	0.511014	0	1	-0.022366	0.091092	0.204551	0.120659	0.167881	0.000000
chr1	136815	+	0.016601	0.082557	0.150255	0.013809	0.020839	-0.097765	-0.027654	0.042630	0.440726	0.496376	0	1	0.013460	0.110211	0.206963	0.025131	0.040956	0.013460
chr1	136816	-	-0.096599	0.015789	0.134995	0.786815	0.826528	-0.088530	0.043840	0.175441	0.516852	0.571167	0	0	-0.202010	-0.028051	0.145908	0.754496	0.803562	0.000000
chr1	136827	+	0.055650	0.133996	0.213510	0.000771	0.001332	-0.069184	0.007119	0.083377	0.855064	0.879670	0	1	0.017165	0.126877	0.236588	0.023030	0.037903	0.017165
chr1	136828	-	-0.190308	-0.067652	0.062907	0.306204	0.364163	-0.166742	-0.032003	0.103584	0.644151	0.688242	0	0	-0.220418	-0.035649	0.149120	0.706538	0.759775	0.000000
chr1	136846	+	-0.015007	0.069138	0.153818	0.107025	0.139398	-0.125289	-0.049573	0.026524	0.201744	0.247899	0	0	0.005778	0.118711	0.231643	0.040366	0.063306	0.005778
chr1	136847	-	-0.154108	-0.019654	0.119509	0.779519	0.821455	-0.108735	0.030204	0.168372	0.670830	0.713695	0	0	-0.244869	-0.049858	0.145153	0.617588	0.683245	0.000000
chr1	136864	+	-0.014149	0.056704	0.128682	0.116420	0.150847	-0.046224	0.025930	0.097929	0.481402	0.537942	0	0	-0.070658	0.030774	0.132206	0.551626	0.630520	0.000000
chr1	136865	-	-0.154630	-0.049661	0.057561	0.360296	0.421470	-0.091670	0.037232	0.165268	0.571795	0.622248	0	0	-0.250323	-0.086893	0.076537	0.307220	0.387027	0.000000
chr1	136876	+	-0.025930	0.057173	0.142116	0.177312	0.221142	-0.049619	0.038006	0.125287	0.395497	0.451029	0	0	-0.102020	0.019166	0.140352	0.756642	0.804989	0.000000
chr1	136877	-	-0.051288	0.079562	0.213781	0.233638	0.283474	-0.195780	-0.056272	0.084424	0.433591	0.489998	0	0	-0.056887	0.135834	0.328556	0.167181	0.225695	0.000000
chr1	136895	+	-0.028374	0.065139	0.159633	0.172066	0.215406	-0.080156	0.011560	0.103085	0.805104	0.836939	0	0	-0.077743	0.053579	0.184902	0.423915	0.510230	0.000000
chr1	136896	-	-0.195852	-0.046291	0.105311	0.549965	0.610466	-0.177363	-0.028752	0.120689	0.707014	0.748206	0	0	-0.229989	-0.017540	0.194910	0.871838	0.904430	0.000000
chr1	136911	+	-0.002300	0.067171	0.139921	0.057033	0.078156	-0.017379	0.067603	0.152365	0.118886	0.151103	0	0	-0.109304	-0.000431	0.108442	0.993897	0.994893	0.000000
chr1	136912	-	-0.058658	0.025657	0.116119	0.550432	0.610466	-0.085377	0.039825	0.164584	0.533376	0.584258	0	0	-0.156710	-0.014168	0.128374	0.854748	0.894129	0.000000
chr1	136913	+	-0.060408	0.008828	0.080182	0.803782	0.839058	-0.054627	0.029628	0.113986	0.491366	0.546023	0	0	-0.128648	-0.020799	0.087050	0.710092	0.762776	0.000000
chr1	136914	-	-0.056830	0.050000	0.160671	0.359427	0.420947	-0.180373	-0.054426	0.072507	0.401061	0.455813	0	0	-0.060337	0.104426	0.269189	0.218343	0.285724	0.000000
chr1	136925	+	-0.000753	0.075339	0.155852	0.050802	0.070098	0.026689	0.121212	0.214719	0.011966	0.016742	0	2	-0.166041	-0.045873	0.074295	0.463570	0.550662	0.000000
chr1	136926	-	-0.114255	0.028322	0.173165	0.693752	0.740446	-0.064232	0.089252	0.240635	0.254844	0.306734	0	0	-0.269496	-0.060930	0.147637	0.567352	0.645541	0.000000
chr1	136944	+	-0.004178	0.098901	0.201970	0.059656	0.081194	0.059947	0.156711	0.251466	0.001574	0.002346	0	2	-0.198270	-0.057810	0.082650	0.422194	0.509386	0.000000
chr1	136962	+	0.052599	0.158658	0.261552	0.003727	0.005987	-0.060841	0.026278	0.111743	0.552330	0.602378	0	1	-0.000748	0.132379	0.265506	0.056743	0.083979	0.000000
chr1	136974	+	-0.153100	-0.011042	0.138038	0.882176	0.899280	0.057880	0.185859	0.309743	0.004601	0.006642	0	2	-0.387507	-0.196901	-0.006294	0.048575	0.073636	-0.006294
chr1	137764	+	0.021772	0.098188	0.176214	0.017700	0.026157	-0.040501	0.037970	0.120143	0.344029	0.399938	0	1	-0.050155	0.060218	0.170591	0.283406	0.360666	0.000000
chr1	137814	+	-0.044837	0.018680	0.082274	0.558760	0.618164	-0.053532	0.016043	0.087245	0.652504	0.695679	0	0	-0.091211	0.002637	0.096485	0.956095	0.967208	0.000000
chr1	137824	+	-0.093466	0.011398	0.116099	0.831632	0.864516	-0.181287	-0.088719	0.004852	0.063246	0.083797	0	0	-0.039221	0.100117	0.239456	0.162828	0.221313	0.000000
chr1	138430	+	-0.025714	0.093333	0.213782	0.125122	0.160253	-0.192564	-0.081846	0.031156	0.156232	0.195339	0	0	0.012305	0.175179	0.338053	0.035694	0.056601	0.012305
chr1	138495	+	-0.098110	-0.006685	0.086301	0.886617	0.902689	-0.017088	0.074201	0.164429	0.111444	0.142368	0	0	-0.210140	-0.080885	0.048370	0.221334	0.289037	0.000000
chr1	138781	+	-0.029702	0.051282	0.132681	0.212705	0.260088	-0.050731	0.044750	0.140141	0.358135	0.413137	0	0	-0.116483	0.006531	0.129546	0.917816	0.937524	0.000000
chr1	139029	+	-0.025233	0.093850	0.209961	0.123372	0.158417	0.060282	0.167312	0.272224	0.002305	0.003391	0	2	-0.230963	-0.073462	0.084038	0.362803	0.447457	0.000000
chr1	139059	+	-0.040715	0.061022	0.161372	0.239652	0.289845	-0.095054	-0.002818	0.089513	0.952375	0.963883	0	0	-0.072562	0.063841	0.200243	0.361941	0.446946	0.000000
chr1	139073	+	0.060104	0.162641	0.262488	0.002152	0.003512	-0.097437	-0.002608	0.092315	0.957132	0.964858	0	1	0.026717	0.165249	0.303781	0.020396	0.033847	0.026717
chr1	139320	+	-0.047269	0.046370	0.141118	0.331314	0.390771	-0.171175	-0.079310	0.012927	0.091980	0.118413	0	0	-0.005878	0.125680	0.257238	0.060812	0.089209	0.000000
chr1	139345	+	-0.000649	0.097494	0.197434	0.051224	0.070583	-0.144551	-0.046181	0.052549	0.359541	0.414281	0	0	0.003976	0.143675	0.283373	0.043246	0.066980	0.003976
chr1	139366	+	-0.081730	-0.015373	0.055501	0.654851	0.708772	-0.152515	-0.052613	0.046408	0.298234	0.351040	0	0	-0.074921	0.037241	0.149403	0.540731	0.621271	0.000000
chr1	181140	-	0.040532	0.159347	0.278197	0.008387	0.013052	-0.069396	0.013431	0.100711	0.751653	0.788762	0	1	0.008039	0.145915	0.283792	0.050851	0.076392	0.008039
chr1	181148	-	-0.035343	0.050000	0.140919	0.250304	0.301633	-0.051680	0.023463	0.103924	0.540103	0.589954	0	0	-0.089108	0.026537	0.142182	0.652341	0.713007	0.000000
chr1	181151	-	0.007054	0.111562	0.219131	0.035712	0.050605	-0.204228	-0.097596	0.012698	0.084950	0.109928	0	1	0.057702	0.209158	0.360614	0.006991	0.012471	0.057702
chr1	181154	-	-0.051579	0.029026	0.116700	0.480594	0.542344	-0.092899	-0.002693	0.092323	0.954004	0.963883	0	0	-0.091731	0.031719	0.155169	0.612943	0.679745	0.000000
chr1	181269	+	-0.115483	-0.002683	0.108081	0.961920	0.969685	-0.035488	0.074074	0.185390	0.184516	0.227851	0	0	-0.232784	-0.076757	0.079270	0.330571	0.412800	0.000000
chr1	181275	+	-0.087921	-0.004836	0.073365	0.903623	0.917398	-0.024741	0.042902	0.112103	0.211290	0.258358	0	0	-0.150580	-0.047738	0.055104	0.359504	0.444485	0.000000
chr1	181285	+	-0.229941	-0.121213	-0.015684	0.023535	0.034124	-0.024903	0.041666	0.108890	0.217647	0.264835	1	0	-0.275761	-0.162879	-0.049996	0.010196	0.017684	-0.049996
chr1	181287	+	0.027905	0.152602	0.273286	0.017237	0.025549	0.028180	0.111058	0.194157	0.010381	0.014607	0	3	-0.095745	0.041544	0.178834	0.583201	0.659070	0.000000
chr1	181290	+	-0.093056	-0.006972	0.076045	0.869378	0.889865	-0.016584	0.042383	0.102986	0.159235	0.198596	0	0	-0.145960	-0.049355	0.047250	0.337938	0.420423	0.000000
chr1	181292	+	-0.171964	-0.057692	0.056285	0.320492	0.379350	-0.012806	0.060916	0.137029	0.106689	0.136644	0	0	-0.243286	-0.118609	0.006069	0.085821	0.122479	0.000000
chr1	181295	+	0.002875	0.097430	0.190758	0.045675	0.063639	-0.008642	0.034576	0.081042	0.121141	0.153578	0	1	-0.017344	0.062854	0.143052	0.232976	0.302656	0.000000
chr1	181298	+	-0.068969	0.017909	0.103832	0.684290	0.733867	-0.056325	0.028937	0.112577	0.502969	0.557058	0	0	-0.131637	-0.011029	0.109580	0.857604	0.895241	0.000000
chr1	181304	+	-0.047388	0.017708	0.081491	0.588669	0.646953	-0.088173	-0.021391	0.043529	0.518562	0.572424	0	0	-0.052603	0.039099	0.130800	0.401294	0.488894	0.000000
chr1	181314	+	-0.110149	-0.026263	0.056797	0.536544	0.598223	-0.088650	-0.030617	0.025574	0.284664	0.337742	0	0	-0.089693	0.004355	0.098402	0.932510	0.948653	0.000000
chr1	181316	+	-0.273968	-0.184809	-0.093690	0.000078	0.000148	-0.042264	0.033246	0.107912	0.386711	0.443032	1	0	-0.333437	-0.218055	-0.102673	0.000313	0.000665	-0.102673
chr1	181319	+	-0.125592	-0.054814	0.014629	0.121496	0.156613	-0.020440	0.035691	0.091722	0.211730	0.258580	0	0	-0.177797	-0.090505	-0.003212	0.046450	0.070845	-0.003212
chr1	181321	+	-0.169319	-0.075444	0.018426	0.115148	0.149394	-0.076434	-0.002162	0.071410	0.954014	0.963883	0	0	-0.189298	-0.073282	0.042734	0.228901	0.297750	0.000000
chr1	181324	+	-0.049297	0.019005	0.086172	0.582783	0.641189	-0.047632	0.018616	0.084042	0.579304	0.629733	0	0	-0.093879	0.000389	0.094658	0.993536	0.994893	0.000000
chr1	181327	+	-0.064874	0.000022	0.064282	0.999468	0.999468	0.005329	0.055907	0.106551	0.032197	0.043703	0	2	-0.135373	-0.055885	0.023603	0.179645	0.241217	0.000000
chr1	181333	+	-0.050242	0.004134	0.057747	0.880347	0.899146	-0.059314	-0.014155	0.029881	0.527957	0.580869	0	0	-0.050249	0.018289	0.086827	0.606482	0.675646	0.000000
chr1	181351	+	-0.042189	0.028246	0.098480	0.431993	0.494909	-0.030814	0.027795	0.085656	0.351354	0.406724	0	0	-0.089252	0.000452	0.090155	0.992265	0.994893	0.000000
chr1	181353	+	-0.051642	0.016581	0.084494	0.633613	0.688770	-0.048498	0.007853	0.063350	0.783073	0.818295	0	0	-0.077670	0.008728	0.095127	0.845974	0.886808	0.000000
chr1	181369	+	-0.031135	0.012808	0.056178	0.564725	0.622694	-0.006319	0.034009	0.074138	0.099872	0.128242	0	0	-0.080164	-0.021201	0.037762	0.480807	0.565090	0.000000
chr1	181380	+	-0.031433	0.018490	0.067777	0.465925	0.528330	-0.029845	0.011382	0.052054	0.585029	0.634576	0	0	-0.055926	0.007108	0.070141	0.827923	0.871544	0.000000
chr1	181398	+	-0.020481	0.040703	0.101310	0.192301	0.237465	-0.007493	0.045030	0.097163	0.093422	0.120114	0	0	-0.083689	-0.004327	0.075035	0.915857	0.937439	0.000000
chr1	181400	+	-0.036351	0.028095	0.092231	0.392766	0.453611	-0.025582	0.030355	0.085841	0.287076	0.339797	0	0	-0.086478	-0.002260	0.081959	0.958494	0.967208	0.000000
chr1	181416	+	-0.091836	-0.016246	0.059146	0.673373	0.724764	-0.054427	0.009715	0.073415	0.765996	0.802969	0	0	-0.123556	-0.025961	0.071635	0.607264	0.675646	0.000000
chr1	181421	+	-0.020367	0.034474	0.088815	0.217519	0.265650	-0.001374	0.049233	0.099383	0.057662	0.077011	0	0	-0.088697	-0.014759	0.059180	0.696121	0.750188	0.000000
chr1	181427	+	-0.046688	0.021869	0.090004	0.531216	0.592943	-0.052160	-0.004916	0.041547	0.836127	0.865404	0	0	-0.050430	0.026785	0.104001	0.525854	0.606614	0.000000
chr1	181437	+	-0.072222	0.002613	0.077256	0.945423	0.954982	-0.050616	0.003478	0.057027	0.899003	0.920188	0	0	-0.088180	-0.000865	0.086450	0.985313	0.991266	0.000000
chr1	181439	+	-0.055231	0.012074	0.079231	0.724775	0.767816	-0.019771	0.026727	0.072857	0.258762	0.310328	0	0	-0.090828	-0.014653	0.061522	0.724412	0.776489	0.000000
chr1	181442	+	0.041157	0.103575	0.165817	0.001282	0.002160	-0.002066	0.051257	0.104234	0.060535	0.080741	0	1	-0.028479	0.052318	0.133116	0.209766	0.276221	0.000000
chr1	181450	+	-0.013479	0.042172	0.097955	0.137609	0.174014	-0.020475	0.020656	0.061325	0.322401	0.377141	0	0	-0.044255	0.021516	0.087286	0.539615	0.621054	0.000000
chr1	181456	+	-0.011730	0.043577	0.098983	0.122781	0.157861	0.004768	0.048111	0.091211	0.031619	0.043034	0	2	-0.072500	-0.004534	0.063432	0.898823	0.925695	0.000000
chr1	181474	+	-0.039832	0.031830	0.103273	0.383929	0.446502	-0.014421	0.037345	0.088315	0.157728	0.196963	0	0	-0.088914	-0.005515	0.077884	0.902250	0.926863	0.000000
chr1	181476	+	0.004199	0.073020	0.141571	0.037771	0.053220	-0.058783	-0.009480	0.038770	0.701137	0.742774	0	1	0.003044	0.082500	0.161957	0.054439	0.081171	0.003044
chr1	181493	+	-0.002004	0.079031	0.160597	0.057255	0.078353	-0.027159	0.030962	0.088237	0.292850	0.345812	0	0	-0.045588	0.048069	0.141726	0.339698	0.422087	0.000000
chr1	181498	+	-0.047594	0.027046	0.102393	0.474528	0.537476	-0.003076	0.053535	0.109854	0.067527	0.088762	0	0	-0.116137	-0.026488	0.063160	0.575654	0.653400	0.000000
chr1	181504	+	0.008645	0.100211	0.193176	0.033199	0.047244	-0.043718	0.032626	0.106868	0.397305	0.452059	0	1	-0.048599	0.067585	0.183769	0.260579	0.333741	0.000000
chr1	181512	+	-0.014699	0.101694	0.216732	0.087238	0.115892	0.020853	0.107627	0.192479	0.017054	0.023696	0	2	-0.143666	-0.005933	0.131801	0.935595	0.949857	0.000000
chr1	181516	+	-0.030508	0.095592	0.219670	0.137540	0.174014	-0.091429	0.000080	0.090003	0.998622	0.998622	0	0	-0.051409	0.095513	0.242434	0.226972	0.295626	0.000000
chr1	181522	+	-0.047868	0.043171	0.136637	0.351649	0.412805	-0.002591	0.068713	0.139831	0.062142	0.082553	0	0	-0.137672	-0.025542	0.086587	0.664518	0.723152	0.000000
chr1	181526	+	-0.089647	0.024813	0.140285	0.671363	0.723508	-0.115587	-0.036331	0.038949	0.344291	0.399938	0	0	-0.066719	0.061144	0.189006	0.383293	0.469252	0.000000
chr1	183292	+	0.030356	0.160910	0.290863	0.017450	0.025827	-0.069349	0.017121	0.107681	0.695954	0.738066	0	1	-0.001704	0.143789	0.289282	0.072866	0.105497	0.000000
chr1	183298	+	0.005148	0.116102	0.231846	0.042689	0.059812	-0.039370	0.044934	0.133763	0.294249	0.347054	0	1	-0.065322	0.071168	0.207657	0.319267	0.400186	0.000000
chr1	183326	+	-0.075728	0.045454	0.167995	0.456960	0.519344	-0.073025	0.009091	0.095618	0.827325	0.858253	0	0	-0.100953	0.036363	0.173680	0.623321	0.686546	0.000000
chr1	183386	+	-0.037767	0.119191	0.272910	0.137308	0.174014	-0.005512	0.107143	0.225026	0.060761	0.080934	0	0	-0.172867	0.012048	0.196963	0.902740	0.926863	0.000000
chr1	183598	+	-0.038772	0.058789	0.155679	0.237536	0.287635	-0.029227	0.043069	0.115422	0.242491	0.292823	0	0	-0.100269	0.015720	0.131709	0.799197	0.846658	0.000000
chr1	183599	-	-0.036922	0.079767	0.196807	0.180347	0.224367	-0.101247	0.002900	0.106661	0.956390	0.964858	0	0	-0.078564	0.076867	0.232299	0.335671	0.418124	0.000000
chr1	183736	-	-0.073900	0.033258	0.140291	0.543758	0.605590	-0.091424	-0.002136	0.086809	0.962586	0.968403	0	0	-0.101749	0.035394	0.172538	0.619271	0.683593	0.000000
chr1	183803	-	0.151857	0.233854	0.315205	0.000000	0.000000	0.113989	0.193723	0.272352	0.000002	0.000004	0	3	-0.073638	0.040131	0.153900	0.489633	0.573438	0.000000
chr1	183847	-	0.156233	0.227568	0.297962	0.000000	0.000000	0.007468	0.078034	0.148003	0.030376	0.041400	0	3	0.049683	0.149533	0.249384	0.003356	0.006314	0.049683
chr1	183937	-	-0.002528	0.069743	0.141608	0.058666	0.080065	-0.065106	-0.017018	0.030413	0.482089	0.538109	0	0	0.007184	0.086761	0.166338	0.049178	0.074213	0.007184
chr1	184023	-	-0.027835	0.027795	0.083427	0.327507	0.387194	-0.059155	-0.005143	0.048915	0.852073	0.877548	0	0	-0.044596	0.032939	0.110473	0.405334	0.492245	0.000000
chr1	184048	-	-0.021783	0.047620	0.116359	0.178769	0.222681	0.034731	0.086017	0.137718	0.001109	0.001673	0	2	-0.120919	-0.038397	0.044126	0.381345	0.467440	0.000000
chr1	184057	-	0.040563	0.131618	0.219754	0.005500	0.008694	0.026892	0.083355	0.142415	0.004388	0.006344	0	3	-0.048561	0.048263	0.145086	0.376103	0.461580	0.000000
chr1	184175	+	0.047686	0.185569	0.327756	0.008488	0.013187	-0.127292	-0.003602	0.118413	0.954235	0.963883	0	1	0.004538	0.189171	0.373804	0.044485	0.068581	0.004538
chr1	184184	+	-0.081347	0.064815	0.216227	0.386476	0.447381	-0.178845	-0.047619	0.083695	0.478294	0.535068	0	0	-0.084473	0.112434	0.309342	0.264603	0.338462	0.000000
chr1	184210	+	-0.092529	0.052335	0.202253	0.480503	0.542344	-0.135456	0.002389	0.140301	0.973034	0.975965	0	0	-0.151437	0.049946	0.251329	0.626946	0.689020	0.000000
chr1	185728	+	-0.017124	0.066217	0.156356	0.117798	0.152435	-0.025593	0.041048	0.109393	0.226837	0.275346	0	0	-0.080876	0.025170	0.131216	0.648994	0.710126	0.000000
chr1	185731	+	0.004419	0.089359	0.181099	0.037262	0.052652	-0.005717	0.060310	0.128672	0.073117	0.095607	0	1	-0.077534	0.029048	0.135631	0.603722	0.674629	0.000000
chr1	185760	+	-0.013700	0.076897	0.172941	0.095372	0.125046	-0.000105	0.090495	0.182370	0.049872	0.067055	2	0	-0.143660	-0.013598	0.116463	0.837334	0.879597	0.000000
chr1	185794	+	-0.153557	-0.014981	0.121331	0.831192	0.864516	0.045384	0.161221	0.273909	0.006669	0.009490	0	2	-0.352218	-0.176203	-0.000187	0.053722	0.080342	-0.000187
chr1	186403	+	0.012783	0.103951	0.204518	0.025649	0.037028	-0.048245	0.025014	0.104664	0.506466	0.560310	0	1	-0.039701	0.078937	0.197575	0.197231	0.261318	0.000000
